timestamp,request id,wall time,costs,size
2020-04-20T14:05:43.978488,34c17776-a9ba-41a6-b3c9-3d2985715098,53.644248247146606,21.27761790090517,6190110
2020-04-20T14:06:57.330169,48bbaf26-302f-43b1-b286-9d949332a80f,44.51668572425842,21.27761790090517,6190110
